"sswl_property_id.href","sswl_property_id.text","sswl_property_value","index","url"
"Properties Values Contributor Comments + 01_Subject Verb Yes Chris Collins Words: María regresó Gloss: M. return.PST.3SG Translation: María came back Contributor: Violeta Vazquez-Rojas Words: Desapareció mi cartera Gloss: dissapear.PST.3SG my wallet Translation: My wallet dissapeared Contributor: Violeta Vazquez-Rojas 02_Verb Subject Yes Chris Collins + 03_Verb Object Yes Violeta Vazquez-Rojas Words: Juan limpió el espejo Gloss: J. clean.PST.3SG the.M mirror Translation: Juan cleaned the mirror Contributor: Violeta Vazquez-Rojas + 04_Object Verb No Violeta Vazquez-Rojas Words: *El espejo limpió Gloss: the.M mirror clean.PST.3SG Translation: Intended: He cleaned the mirror Contributor: Violeta Vazquez-Rojas + 05_Subject Verb Object Yes Violeta Vazquez-Rojas Words: Juan limpió el espejo Gloss: J. clean.PST.3SG the.M mirror Translation: Juan cleaned the mirror Contributor: Violeta Vazquez-Rojas + 06_Subject Object Verb No Violeta Vazquez-Rojas Words: *Juan el espejo limpió Gloss: J. the.M mirror clean.PST.3SG Translation: Intended: Juan cleaned the mirror Contributor: Violeta Vazquez-Rojas + 07_Verb Subject Object No Violeta Vazquez-Rojas Words: *Limpió Juan el espejo. Gloss: clean.PST.3SG Juan the.M mirror Translation: Intended: Juan cleaned the mirror Contributor: Violeta Vazquez-Rojas + 08_Verb Object Subject No Violeta Vazquez-Rojas Words: *Limpió el espejo Juan Gloss: clean.PST.3SG the.M mirror J. Translation: Intended: Juan cleaned the mirror Contributor: Violeta Vazquez-Rojas + 09_Object Subject Verb No Violeta Vazquez-Rojas Words: *El espejo Juan limpió Gloss: the.M mirror J. clean.PST.3SG Translation: Intended: 'Juan cleaned the mirror' Contributor: Violeta Vazquez-Rojas + 10_Object Verb Subject No Violeta Vazquez-Rojas Words: *El espejo limpió Juan Gloss: the.M mirror clean.PST.3SG Juan Translation: Intended: 'Juan cleaned the mirror' Contributor: Violeta Vazquez-Rojas + 11_Adposition Noun_Phrase Yes Violeta Vazquez-Rojas Words: El libro está sobre la mesa Gloss: the.M book be.PRS.3SG on the.F table Translation: The book is on the table Contributor: Violeta Vazquez-Rojas + 12_Noun_Phrase Adposition No Violeta Vazquez-Rojas Words: *Bailamos la boda en Gloss: dance.PST.1PL the.F wedding at Translation: Intended: We danced at the wedding Contributor: Violeta Vazquez-Rojas + 13_Adjective Noun Yes Violeta Vazquez-Rojas Words: La antigua capital estaba en la costa. Gloss: the.F ancient.F capital be.PST.IMPF.3SG on the.F coast Translation: The former capital (city) was on the coast. Comment: The adjective 'antiguo' can mean 'former' if it is prenominal but 'ancient' if it occurs after the noun. Contributor: Violeta Vazquez-Rojas + 14_Noun Adjective Yes Violeta Vazquez-Rojas Words: El café caliente está sobre la mesa Gloss: the.M coffee hot be.PRS.3SG on the.F table Translation: The hot coffee is on the table Contributor: Violeta Vazquez-Rojas + 15_Numeral Noun Yes Violeta Vazquez-Rojas Words: Visitamos cuatro ciudades Gloss: visit.PST.1PL four city.PL Translation: We visited four cities Contributor: Violeta Vazquez-Rojas + 16_Noun Numeral No Violeta Vazquez-Rojas Words: *Visitamos ciudades cuatro Gloss: visit.PST.1PL city.PL four Translation: Intended: We visited four cities Contributor: Violeta Vazquez-Rojas + 17_Demonstrative Noun Yes Violeta Vazquez-Rojas Words: Visitamos esas ciudades Gloss: visit.PST.1PL that.F.PL city.PL Translation: We visited those cities Contributor: Violeta Vazquez-Rojas + 18_Noun Demonstrative No Violeta Vazquez-Rojas Words: *Leí novela esta Gloss: read.PST.1SG novel this.F Translation: Intended: I read this novel Comment: A demonstrative can occur after a noun with an adjectival function and in non-neutral contexts only: ""Leí la novela esta"". Such constructions always need a definite article and the demonstrative does not act as a determiner. Contributor: Violeta Vazquez-Rojas + 19_Possessor Noun No Violeta Vazquez-Rojas Words: *Fuimos a de María la boda Gloss: go.PST.1PL to of M. the.F wedding Translation: Intended: We danced at Maria's wedding Comment: Possessor Noun is only possible when the possessor is a pronoun. Contributor: Violeta Vazquez-Rojas + 20_Noun Possessor Yes Violeta Vazquez-Rojas Words: Bailamos en la boda de María Gloss: dance.PST.1PL at the.F wedding of M. Translation: We danced at Maria's wedding Contributor: Violeta Vazquez-Rojas + 21_Pronominal Possessor Noun Yes Michael A. Estrada Words: Mi casa Gloss: my-1SG.POSS house Translation: My house Contributor: Michael A. Estrada 22_Noun Pronominal Possessor Yes Michael A. Estrada + A 01_Attributive Adjective Agreement Yes Chris Collins Words: Tengo un perro blanc-o Gloss: have.PRS.1SG a.M dog white.M Translation: I have a white dog Contributor: Violeta Vazquez-Rojas Words: Tengo dos gat-a-s blanc-a-s Gloss: have.1SG two cat-F-PL white-F-PL Translation: I have two white female cats Contributor: Violeta Vazquez-Rojas + A 02_Predicate Adjective Agreement Yes Chris Collins Words: María está enferm-a Gloss: M. be.PRS.3SG sick-F Translation: María is sick Contributor: Violeta Vazquez-Rojas Words: Juan está enferm-o Gloss: J. be.PRS.3SG sick-M Translation: Juan is sick Contributor: Violeta Vazquez-Rojas + A 03_Degree Adjective Yes Violeta Vazquez-Rojas Words: Este libro está bien caro Gloss: this.M book be.PRS.3SG very expensive.M Translation: This book is very expensive Contributor: Violeta Vazquez-Rojas + A 04_Adjective Degree No Violeta Vazquez-Rojas Words: *Este libro está caro bien Gloss: this.M book be.PRS.3SG expensive.M very Translation: Intended: This book is very expensive Comment: The degree word can ony precede the adjective (see Degree Adjective) Contributor: Violeta Vazquez-Rojas + AuxSel 01_Auxiliary Selection No Violeta Vazquez-Rojas Words: Juan no ha llegado Gloss: J. NEG have.AUX.PRS.3SG arrive.PTCP Translation: John has not arrived Comment: All perfect past constructions use the auxiliary 'haber' (have). Contributor: Violeta Vazquez-Rojas Words: Juan no ha comido Gloss: J. NEG have.AUX.PRS.3SG eat.PTCP Translation: Juan has not eaten Comment: All perfect past constructions use the auxiliary 'haber' (have). Contributor: Violeta Vazquez-Rojas + C 01_Complementizer Clause Yes Violeta Vazquez-Rojas Words: Dije que [estaba enferma] Gloss: say.PST.1SG COMP be.PST.IMPF.1SG sick.F Translation: I said that I was sick Contributor: Violeta Vazquez-Rojas + C 02_Clause Complementizer No Violeta Vazquez-Rojas Words: *Dije [estaba enferma] que Gloss: say.PST.1SG be.PST.IMPF.1SG sick.F COMP Translation: Intended: I said that I was sick Contributor: Violeta Vazquez-Rojas + C 03_Adverbial_Subordinator Clause Yes Violeta Vazquez-Rojas Words: Vine porque me llamaron Gloss: come.PST.1SG because ACC.1SG call.PST.3PL Translation: I came because they called me Contributor: Violeta Vazquez-Rojas Words: Aunque no quieras venir, vendrás. Gloss: although not want.PRS.SBJVE.2SG come.INF, come.FUT.2SG Translation: Although you don't want to come, you will come Contributor: Violeta Vazquez-Rojas + C 04_Clause Adverbial Subordinator No Violeta Vazquez-Rojas Words: *Vine me llamaron porque Gloss: come.PST.1SG ACC.1SG call.PST.3PL because Translation: Intended: I came because they called me Comment: the adverbial subordinator 'porque' cannot be postposed to the clause it introduces. Contributor: Violeta Vazquez-Rojas Words: *[No quieras venir] aunque, vendrás Gloss: NEG want.SBJVE.PRS.2SG come.INF although come.FUT.2SG Translation: Intended: Although you don't want to come, you will come. Comment: 'Aunque' ('although') is introducing the clause 'no quieras venir'. It can therefore only precede it (see Adverbial_Subordinator Clause) Contributor: Violeta Vazquez-Rojas Extra Examples Yes Chris Collins N2 01_Numeral Noun (indefinite) Yes Victoria Mateu N2 02_Noun Numeral (indefinite) No Victoria Mateu N2 03_Numeral Noun (definite) Yes Victoria Mateu N2 04_Noun Numeral (definite) No Victoria Mateu N2 05_Definite NP (Num N, N Num) has a definite article Yes Victoria Mateu N2 06_Definite NP (Num N, N Num) has a demonstrative Yes Victoria Mateu N2 07_Definite NP (Num N, N Num) lacks a definite article or demonstrative No Victoria Mateu N2 08_Definite NP (Num N, N Num) contains a Plural marker, but Indefinite NP does not No Victoria Mateu N2 09_Definite NP (Num N, N Num) contains any other marking No Victoria Mateu N2 10_The Numeral has a different form in Definite and Indefinite (Num N, N Num) contexts No Victoria Mateu N2 11_The Noun has a different form in Definite and Indefinite (Num N, N Num) contexts No Victoria Mateu Neg 01_Standard Negation is Particle that Precedes the Verb Yes Michael A. Estrada Neg 02_Standard Negation is Particle that Follows the verb No Michael A. Estrada Neg 03_Standard Negation is Prefix No Michael A. Estrada Neg 04_Standard Negation is Suffix No Michael A. Estrada Neg 05_Standard Negation is Negative Auxiliary verb No Michael A. Estrada Neg 06_Standard Negation is Higher verb No Michael A. Estrada Neg 07_Standard Negation is Tone No Michael A. Estrada Neg 08_Standard Negation is Tone plus Other Modification No Michael A. Estrada Neg 09_Standard Negation is Reduplication No Michael A. Estrada Neg 10_Standard Negation is Infix No Michael A. Estrada Neg 11_Distinct Negation of Class/Property No Michael A. Estrada Neg 12_Distinct Negation of identity No Michael A. Estrada Neg 13_Distinct Negation of Existence No Michael A. Estrada Neg 14_Distinct Negation of Location No Michael A. Estrada + Order N3 01_ Demonstrative Adjective Noun Yes Violeta Vazquez-Rojas Words: Visitamos esas extrañas ciudades Gloss: visit.PST.1PL that.F.PL strange.F.PL city.PL Translation: We visited those strange cities Contributor: Violeta Vazquez-Rojas + Order N3 02_Demonstrative Noun Adjective Yes Violeta Vazquez-Rojas Words: Leí esta novela corta Gloss: read.PST.1SG this.F novel short.F Translation: I read this short novel Contributor: Violeta Vazquez-Rojas + Order N3 03_ Noun Adjective Demonstrative No Violeta Vazquez-Rojas Words: *Leí novela corta esta Gloss: read.PST.1SG novel short.F this.F Translation: Intended: I read this short novel Contributor: Violeta Vazquez-Rojas Words: la reacción desinteresada esta/esa en realidad era preocupante Gloss: the reaction disinterested this/that in fact was worrying Translation: this/that disinterested reaction was in fact worrying (Brugè 2002: 20) Comment: Non DP-initial demonstratives are attested in Spanish: el hombre este. Here, a definite article must always occur (*hombre este; * un hombre este). Sequences containing one or more adjectives and a non DP-initial demonstrative are also possible. Yet, there is no agreement in the literature (see for discussion: Bernstein 1993, 1997, 2001; Brugè 1995, 1996, 2000, 2002; Giusti 1993, 1997, 2002; Roca 1996) about the very nature of such constructions and their relation to the DP-initial ones (unmarked order). Contributor: Cristina Guardiano Words: el chico alto este/ese vive cerca de casa Gloss: the boy tall this/that lives near home Translation: his that tall boy lives near home Comment: Laura Brugè (2002) The position of demonstratives in the extended nominal projection. In: Cinque Guglielmo (ed), Functional structure in DP and IP: the catography of syntactic structures. Oxford: OUP, 15-53. Example: p. 20. Contributor: Cristina Guardiano + Order N3 04_Noun Demonstrative Adjective No Violeta Vazquez-Rojas Words: *Leí novela esta corta Gloss: read.PST.1SG novel this.F short.F Translation: Intended: I read this short novel Contributor: Violeta Vazquez-Rojas + Order N3 05_Adjective Demonstrative Noun No Violeta Vazquez-Rojas Words: *Leí corta esta novela Gloss: read.PST.1SG short.F this.F novel Translation: Intended: 'I read this short novel' Contributor: Violeta Vazquez-Rojas + Order N3 06_Adjective Noun Demonstrative No Violeta Vazquez-Rojas Words: el majo profesor alemano ese Gloss: the nice professor German that Translation: that nice German professor Comment: Non DP-initial demonstratives are attested in Spanish: el hombre este. Here, a definite article must always occur (*hombre este; * un hombre este). Sequences containing one or more adjectives and a non DP-initial demonstrative are also possible. Yet, there is no agreement in the literature (see for discussion: Bernstein 1993, 1997, 2001; Brugè 1995, 1996, 2000, 2002; Giusti 1993, 1997, 2002; Roca 1996) about the very nature of such constructions and their relation to the DP-initial ones (unmarked order). Contributor: Cristina Guardiano Words: el ultimo cuadro redondo este suyo Gloss: the last painting round this of his Translation: his last round painting Comment: Giuliana Giusti (2002) «The functional structure of noun phrases: a bare phrase structure approach». In: Cinque Guglielmo (ed), Functional structure in DP and IP: the catography of syntactic structures. Oxford, OUP, 54-90. Example on p. 71. Contributor: Cristina Guardiano Order N3 07_Demonstrative Numeral Noun Yes Michael A. Estrada Order N3 08_Demonstrative Noun Numeral No Michael A. Estrada Order N3 09_ Noun Numeral Demonstrative No Michael A. Estrada Order N3 10_Noun Demonstrative Numeral No Michael A. Estrada Order N3 11_Numeral Demonstrative Noun No Michael A. Estrada Order N3 12_Numeral Noun Demonstrative Yes Michael A. Estrada With the proper intonation and manner, this order may be allowed by some speakers of Spanish. The order can be commonly found when the speaker has the intension of sounding dismissive about the topic at hand, e.g. ""Los tres niños esos siempre están causando problemas"", translated roughly as, ""Those three kids are always causing trouble"". Q01_Initial polar Q-marker No Victoria Mateu Q02_Final polar Q-marker No Victoria Mateu Q03_Clause internal polar Q-marker No Victoria Mateu + Q04_Polar question by intonation Yes Victoria Mateu Words: Bebes café cada mañana? Gloss: drink.PRES.2SG coffee every morning Translation: Do you drink coffee every morning? Comment: When the subject is an overt DP we find verb-subject inversion, e.g. '¿Bebe café Juan?’ (‘Does John drink coffee?). However, when the subject is null, intonation is the only distinction between a declarative and a question, e.g. 'Bebes café cada mañana' ('You drink coffee every morning') vs. 'Bebes café cada mañana?' ('Do you drink coffee every morning?') Contributor: Victoria Mateu + Q05_Polar question by V-fronting Yes Victoria Mateu Words: Bebe café Juan? Gloss: drink.PRES.3SG coffee the John Translation: Does John drink coffee? Comment: The declarative version would be 'Juan bebe café' ('John drinks coffee') Contributor: Victoria Mateu Q06_Polar question by Auxiliary-fronting Yes Victoria Mateu Q07_Q-marker follows narrow focus No Victoria Mateu Q08_Affirmative answer by particle Yes Victoria Mateu Q09_Affirmative answer by verb No Victoria Mateu Q10_Affirmative answer by auxiliary No Victoria Mateu Q11_Affirmative answer by auxiliary and verb No Victoria Mateu + Q12_Affirmative answer by particle and verb No Victoria Mateu Comment: An intonational break is needed between the particle and the verb, e.g. ‘Subes? - Sí, subo’ (‘Are you going up? – Yes, I am’). Contributor: Victoria Mateu Q13_Affirmative answer by predicative 'be' No Victoria Mateu Q14_Verb answer to indefinite subject question No Victoria Mateu Q15_Particle-and-verb answer to indefinite subject question No Victoria Mateu Q16NEGA_Negative answer by special negative particle No Victoria Mateu Q17NEGA_Negative answer by bare sentential negation Yes Victoria Mateu + Q18NEGA_Negative answer by sentential negation plus bare verb No Victoria Mateu Comment: An intonational break as well as a second negative particle before the verb are needed, e.g. Conduces? – No, no conduzco (‘Do you drive? – No, I don’t‘). Conduces? – *No, conduzco / *No conduzco (‘Do you drive? – No, I don’t‘) Contributor: Victoria Mateu Q19ANegQ_Truth-based confirmation No Victoria Mateu Q20ANegQ_Polarity-based confirmation Yes Victoria Mateu Q21ANegQ_Polarity-reversing particle No Victoria Mateu Q22ANegQ_Polarity-reversing answer by affirmative and special particle No Victoria Mateu V2 01_Declarative Verb-Second No Michael A. Estrada V2 02_Interrogative Verb-Second Yes Michael A. Estrada w01a_Indef mass Ns in O position: can be bare Yes Fabricio M. F. Gerardi w01b_Indef mass Ns in O position: must have an article No Fabricio M. F. Gerardi w01c_Indef mass Ns in O position: can have an article No Fabricio M. F. Gerardi w02a_Def mass Ns in O position: can be bare No Fabricio M. F. Gerardi w02b_Def mass Ns in O position: must have an article Yes Fabricio M. F. Gerardi w02c_Def mass Ns in O position: can have an article No Fabricio M. F. Gerardi w03a_Indef sing count Ns in O position: can be bare No Fabricio M. F. Gerardi w03b_Indef sing count Ns in O position: must have an article Yes Fabricio M. F. Gerardi w03c_Indef sing count Ns in O position: can have an article No Fabricio M. F. Gerardi w03d_Indef sing count Ns in O position: can have a plural reading No Fabricio M. F. Gerardi w04a_Def sing count Ns in O position: can be bare No Fabricio M. F. Gerardi w04b_Def sing count Ns in O position: must have an article Yes Fabricio M. F. Gerardi w04c_Def sing count Ns in O position: can have an article No Fabricio M. F. Gerardi w05a_Indef pl count Ns in O position: can be bare Yes Fabricio M. F. Gerardi w05b_Indef pl count Ns in O position: must have an article No Fabricio M. F. Gerardi w05c_Indef pl count Ns in O position: can have an article Yes Fabricio M. F. Gerardi w06a_Def pl count Ns in O position: can be bare No Fabricio M. F. Gerardi w06b_Def pl count Ns in O position: must have an article Yes Fabricio M. F. Gerardi w06c_Def pl count Ns in O position: can have an article No Fabricio M. F. Gerardi","5973","http://sswl.railsplayground.net/browse/languages/Spanish"
"Properties Values Contributor Comments","5974","http://sswl.railsplayground.net/browse/languages/Spanish"
"Properties","5975","http://sswl.railsplayground.net/browse/languages/Spanish"
"Values","5976","http://sswl.railsplayground.net/browse/languages/Spanish"
"Contributor","5977","http://sswl.railsplayground.net/browse/languages/Spanish"
"Comments","5978","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5979","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 01_Subject Verb Yes Chris Collins","5980","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 01_Subject Verb","5981","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","5982","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","5983","http://sswl.railsplayground.net/browse/languages/Spanish"
"Chris Collins","5984","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5985","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5986","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5987","http://sswl.railsplayground.net/browse/languages/Spanish"
"02_Verb Subject Yes Chris Collins","5988","http://sswl.railsplayground.net/browse/languages/Spanish"
"02_Verb Subject","5989","http://sswl.railsplayground.net/browse/languages/Spanish"
"Chris Collins","5990","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5991","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5992","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5993","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 03_Verb Object Yes Violeta Vazquez-Rojas","5994","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 03_Verb Object","5995","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","5996","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","5997","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","5998","http://sswl.railsplayground.net/browse/languages/Spanish"
"","5999","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6000","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6001","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 04_Object Verb No Violeta Vazquez-Rojas","6002","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 04_Object Verb","6003","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6004","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6005","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6006","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6007","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6008","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6009","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 05_Subject Verb Object Yes Violeta Vazquez-Rojas","6010","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 05_Subject Verb Object","6011","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6012","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6013","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6014","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6015","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6016","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6017","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 06_Subject Object Verb No Violeta Vazquez-Rojas","6018","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 06_Subject Object Verb","6019","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6020","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6021","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6022","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6023","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6024","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6025","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 07_Verb Subject Object No Violeta Vazquez-Rojas","6026","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 07_Verb Subject Object","6027","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6028","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6029","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6030","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6031","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6032","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6033","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 08_Verb Object Subject No Violeta Vazquez-Rojas","6034","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 08_Verb Object Subject","6035","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6036","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6037","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6038","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6039","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6040","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6041","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 09_Object Subject Verb No Violeta Vazquez-Rojas","6042","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 09_Object Subject Verb","6043","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6044","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6045","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6046","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6047","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6048","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6049","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 10_Object Verb Subject No Violeta Vazquez-Rojas","6050","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 10_Object Verb Subject","6051","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6052","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6053","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6054","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6055","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6056","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6057","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 11_Adposition Noun_Phrase Yes Violeta Vazquez-Rojas","6058","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 11_Adposition Noun_Phrase","6059","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6060","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6061","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6062","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6063","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6064","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6065","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 12_Noun_Phrase Adposition No Violeta Vazquez-Rojas","6066","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 12_Noun_Phrase Adposition","6067","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6068","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6069","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6070","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6071","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6072","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6073","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 13_Adjective Noun Yes Violeta Vazquez-Rojas","6074","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 13_Adjective Noun","6075","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6076","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6077","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6078","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6079","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6080","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6081","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 14_Noun Adjective Yes Violeta Vazquez-Rojas","6082","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 14_Noun Adjective","6083","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6084","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6085","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6086","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6087","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6088","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6089","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 15_Numeral Noun Yes Violeta Vazquez-Rojas","6090","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 15_Numeral Noun","6091","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6092","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6093","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6094","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6095","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6096","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6097","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 16_Noun Numeral No Violeta Vazquez-Rojas","6098","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 16_Noun Numeral","6099","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6100","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6101","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6102","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6103","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6104","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6105","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 17_Demonstrative Noun Yes Violeta Vazquez-Rojas","6106","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 17_Demonstrative Noun","6107","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6108","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6109","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6110","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6111","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6112","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6113","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 18_Noun Demonstrative No Violeta Vazquez-Rojas","6114","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 18_Noun Demonstrative","6115","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6116","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6117","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6118","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6119","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6120","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6121","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 19_Possessor Noun No Violeta Vazquez-Rojas","6122","http://sswl.railsplayground.net/browse/languages/Spanish"
"+ 19_Possessor Noun","6123","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6124","http://sswl.railsplayground.net/browse/languages/Spanish"
"+","6125","http://sswl.railsplayground.net/browse/languages/Spanish"
"Violeta Vazquez-Rojas","6126","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6127","http://sswl.railsplayground.net/browse/languages/Spanish"
"","6128","http://sswl.railsplayground.net/browse/languages/Spanish"
